ts_code,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,end_date,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,ann_date,UPDATE_DATE,CURRENCY,revenue,OPERATE_INCOME_YOY,interest_ni,INTEREST_NI_YOY,interest_income,INTEREST_INCOME_YOY,interest_expense,INTEREST_EXPENSE_YOY,FEE_COMMISSION_NI,FEE_COMMISSION_NI_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_INCOME_OTHER,OPERATE_INCOME_OTHER_YOY,OPERATE_INCOME_BALANCE,OPERATE_INCOME_BALANCE_YOY,OPERATE_EXPENSE,OPERATE_EXPENSE_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,BUSINESS_MANAGE_EXPENSE,BUSINESS_MANAGE_EXPENSE_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_EXPENSE_OTHER,OPERATE_EXPENSE_OTHER_YOY,OPERATE_EXPENSE_BALANCE,OPERATE_EXPENSE_BALANCE_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,operate_profit,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,total_profit,TOTAL_PROFIT_YOY,income_tax,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,n_income,NETPROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,n_income_attr_p,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,TCI_BALANCE,TCI_BALANCE_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE,OSOPINION_TYPE
601288.SH,601288,农业银行,10008271,银行,2009-12-31,年报,2009年报,058001001,2010-06-17,2011-03-30 00:00:00,CNY,222274000000,5.2488529232,181639000000,-6.2967835126,296147000000,-6.1926467467,114508000000,-6.0269835538,35640000000,49.7604840743,37285000000,50.3791239816,1645000000,65.1606425703,-908000000,-119.5647489765,,,3271000000.0,137.8237742831,1877000000.0,164.435290079,755000000,62.017167382,,,,,,,,,148532000000,-6.6529242449,12567000000,-4.9610527112,95823000000,1.4891386085,40142000000.0,-22.0210575391,,,,,,,,,,,,,73742000000,41.6181751839,1363000000,-51.5463917526,,,1177000000,-53.5700197239,,,,,,,73928000000,41.2214177921,8926000000,896.2053571429,,,,,65002000000,26.3327697122,,,,,64992000000,26.2618020748,10000000.0,147.619047619,60305000000.0,12.0806616485,,,,,0.25,,,,-12618000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52384000000.0,,52374000000.0,,10000000.0,,0.0,,0.0,,,,,,,,,,,,,,标准无保留意见,
601288.SH,601288,农业银行,10008271,银行,2009-09-30,三季报,2009三季报,058001001,2010-10-28,2010-10-28 00:00:00,CNY,157620000000,,127878000000,,216634000000,,88756000000,,25597000000,,26476000000,,879000000,,181000000,,,,2075000000.0,,1563000000.0,,326000000,,,,,,,,,,102375000000,,9221000000,,61554000000,,31600000000.0,,,,,,,,,,,,,,55245000000,,791000000,,,,-7000000,,,,,,,,56043000000,,4556000000,,,,,,51487000000,,,,,,51479000000,,8000000.0,,,,,,,,0.2,,,,-18927000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32560000000.0,,32552000000.0,,8000000.0,,0.0,,0.0,,,,,,,,,,,,,,,
601288.SH,601288,农业银行,10008271,银行,2009-06-30,中报,2009中报,058001001,2010-08-28,2010-08-28 00:00:00,CNY,104009000000,,83896000000,,142243000000,,58347000000,,17017000000,,17528000000,,511000000,,33000000,,,,1846000000.0,,899000000.0,,318000000,,,,,,0.0,,0.0,,61955000000,,6069000000,,38341000000,,17545000000.0,,,,0.0,,,,,,0.0,,,,42054000000,,427000000,,,,-264000000,,,,0.0,,0.0,,42745000000,,10025000000,,,,,,32720000000,,,,,,32714000000,,6000000.0,,,,,,,,0.13,,,,-7602000000.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,25118000000.0,,25112000000.0,,6000000.0,,0.0,,0.0,,,,,,,,,,,,,,,
601288.SH,601288,农业银行,10008271,银行,2008-12-31,年报,2008年报,058001001,2010-06-17,2010-07-13 00:00:00,CNY,211189000000,17.8266764117,193845000000,23.1035468199,315697000000,29.7472022095,121852000000,41.932628244,23798000000,3.4920634921,24794000000,3.6495129802,996000000,7.5593952484,4641000000,297.005988024,-14000000.0,,-8648000000.0,-1565.7627118644,-2913000000.0,23.058637084,466000000,-42.039800995,,,,,0.0,,0.0,,159118000000,56.3198742509,13223000000,18.6983842011,94417000000,57.1625940475,51478000000.0,68.3718191928,,,0.0,,,,,,0.0,,,,52071000000,-32.7656332718,2813000000,-33.2463217845,,,2535000000,-25.5287896592,,,0.0,,0.0,,52349000000,-33.1063035895,896000000,-97.4006382361,,,,,51453000000,17.5074793889,,,,,51474000000,17.5554388289,-21000000.0,,53805000000.0,16.6681122338,,,,,,,,,0.0,100.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,-100.0,0.0,-100.0,,,,,,,,,,,,,,,,,,,标准无保留意见,
601288.SH,601288,农业银行,10008271,银行,2007-12-31,年报,2007年报,058001001,2009-04-27,2010-06-17 00:00:00,CNY,179237000000,54.4108272024,157465000000,117.592272721,243317000000,60.0232816621,85852000000,7.7405752723,22995000000,71.1956521739,23921000000,71.096488091,926000000,68.6703096539,1169000000,-95.8666289513,,,590000000.0,,-3786000000.0,,804000000,-59.7396094141,,,,,,,0.0,,101790000000,11.4334508353,11140000000,31.7407757805,60076000000,-27.2626009468,30574000000.0,,,,,,,,,,,,,,77447000000,213.1449134724,4214000000,109.3392945852,,,3404000000,-77.5135420795,,,,,0.0,,78257000000,574.2224519686,34470000000,440.197461213,,,,,43787000000,737.8683505549,,,,,43787000000,737.8683505549,,,46118000000.0,,,,,,,,,,-8641000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35146000000.0,,35146000000.0,,,,,,,,,,,,,,,,,,,,标准无保留意见,
601288.SH,601288,农业银行,10008271,银行,2006-12-31,年报,2006年报,058001001,2008-05-28,2008-05-28 00:00:00,CNY,116078000000,47.3501148812,72367000000,65.482152249,152051000000,44.6272816337,79684000000,29.7742744536,13432000000,46.8620161819,13981000000,45.4384687402,549000000,17.5588865096,28282000000,21.4758182287,,,,,,,1997000000,-23.7203972498,,,,,,,,,91346000000,37.4905927331,8456000000,35.296,82593000000,40.9773666064,,,,,297000000.0,-81.4606741573,,,,,,,,,24732000000,100.4376367615,2013000000,5.8916359811,,,15138000000,117.5312544906,,,,,,,11607000000,47.3343488195,6381000000,-6.6286215979,,,,,5226000000,400.5747126437,,,,,5226000000,400.5747126437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见,
601288.SH,601288,农业银行,10008271,银行,2005-12-31,年报,2005年报,058001001,2008-05-23,2008-05-23 00:00:00,CNY,78777000000,1.0726062021,43731000000,-20.6521147461,105133000000,3.2081676729,61402000000,31.3355578371,9146000000,34.4011756062,9613000000,34.0351366425,467000000,27.2479564033,23282000000,64.1195544903,,,,,,,2618000000,42.5149700599,,,,,,,,,66438000000,2.9535734209,6250000000,12.2687264236,58586000000,1.1882966596,,,,,1602000000.0,50.1405810684,,,,,,,,,12339000000,-7.9797151167,1901000000,31.2845303867,,,6959000000,8.4632169576,,,597000000.0,,,,7878000000,-6.66982585,6834000000,6.1509785648,,,,,1044000000,-47.8781827259,,,,,1044000000,-47.8781827259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见,
601288.SH,601288,农业银行,10008271,银行,2004-12-31,年报,2004年报,058001001,2009-05-11,2009-05-11 00:00:00,CNY,77941000000,16.8232984097,55113000000,7.3595013149,101865000000,9.6124047691,46752000000,12.3927206289,6805000000,118.8102893891,7172000000,104.3304843305,367000000,-8.25,14186000000,36.1028494675,,,,,,,1837000000,-0.6489994592,,,,,,,,,64532000000,8.9423482738,5567000000,14.9494115218,57898000000,49.9676224519,,,,,1067000000.0,-93.2404181185,,,,,,,,,13409000000,79.2167869554,1448000000,3.6506800286,,,6416000000,-7.5104512037,,,,,,,8441000000,334.6549948507,6438000000,32090.0,,,,,2003000000,4.2143600416,,,,,2003000000,4.2143600416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601288.SH,601288,农业银行,10008271,银行,2003-12-31,年报,2003年报,058001001,2009-05-12,2009-05-12 00:00:00,CNY,66717000000,19.5945219231,51335000000,13.5152466665,92932000000,9.5792849731,41597000000,5.0827333586,3110000000,56.0461615655,3510000000,50.0641299701,400000000,15.6069364162,10423000000,38.3828996283,,,,,,,1849000000,78.1310211946,,,,,,,,,59235000000,20.4575495679,4843000000,-4.4018949862,38607000000,13.5032633621,,,,,15785000000.0,56.3645368995,,,,,,,,,7482000000,13.1750113447,1397000000,89.0392422192,,,6937000000,56.4854500338,,,,,,,1942000000,-33.424751457,20000000,0.0,,,,,1922000000,-33.6555056955,,,,,1922000000,-33.6555056955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601288.SH,601288,农业银行,10008271,银行,2002-12-31,年报,2002年报,058001001,2009-05-12,2009-05-12 00:00:00,CNY,55786000000,,45223000000,,84808000000,,39585000000,,1993000000,,2339000000,,346000000,,7532000000,,,,,,,,1038000000,,,,,,,,,,49175000000,,5066000000,,34014000000,,,,,,10095000000.0,,,,,,,,,,6611000000,,739000000,,,,4433000000,,,,,,,,2917000000,,20000000,,,,,,2897000000,,,,,,2897000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
